温度,气压,sla,水文,极移X,极移Y,x8poroelastic,经度,纬度,GNSS,station_id,年份,day_index,日期,day_of_year,月份,原始GNSS,模型输入GNSS,数据集类型
21.1480346679688,1007.87203125,0.065137937289236,1648.08746337891,0.249202,0.359744,0.395152987579472,-124.07537,40.87631,1.11826027397262,P058,2021,226,2021-08-14,226,8,1.11826027397262,1.11826027397262,训练集
19.8658386230469,1008.4615625,0.0609328697327852,1645.40771484375,0.248742,0.3581,0.402549214545801,-124.07537,40.87631,0.188260273972617,P058,2021,227,2021-08-15,227,8,0.188260273972617,0.188260273972617,训练集
20.0403076171875,1006.91765625,0.055823974436093,1643.01092529297,0.248371,0.356518,0.409826621029536,-124.07537,40.87631,-0.110739726027361,P058,2021,228,2021-08-16,228,8,-0.110739726027361,-0.110739726027361,训练集
18.6153198242188,1003.562109375,0.0511149462927953,1640.93463134766,0.248156,0.354904,0.416981915464002,-124.07537,40.87631,4.34826027397264,P058,2021,229,2021-08-17,229,8,4.34826027397264,4.34826027397264,训练集
18.03603515625,1003.097265625,0.0480079275457847,1638.02642822266,0.248015,0.353265,0.424011827694187,-124.07537,40.87631,1.27026027397267,P058,2021,230,2021-08-18,230,8,1.27026027397267,1.27026027397267,训练集
18.9609008789063,1003.21546875,0.047635997331746,1634.38391113281,0.24794,0.351668,0.430913111406732,-124.07537,40.87631,4.53726027397266,P058,2021,231,2021-08-19,231,8,4.53726027397266,4.53726027397266,训练集
19.1003051757813,1004.19046875,0.0504905770016202,1631.29858398438,0.247762,0.350043,0.437682546580513,-124.07537,40.87631,9.64826027397265,P058,2021,232,2021-08-20,232,8,9.64826027397265,9.64826027397265,训练集
18.566796875,1000.55609375,0.0562416812973443,1628.55541992188,0.247335,0.348289,0.444316941955197,-124.07537,40.87631,7.59126027397264,P058,2021,233,2021-08-21,233,8,7.59126027397264,7.59126027397264,训练集
17.811181640625,999.5165625,0.0639585394428606,1626.33081054687,0.246844,0.346515,0.45081313751514,-124.07537,40.87631,3.08726027397262,P058,2021,234,2021-08-22,234,8,3.08726027397262,3.08726027397262,训练集
18.0543151855469,1000.93078125,0.0722716937423898,1624.17529296875,0.246401,0.344515,0.45716800698593,-124.07537,40.87631,3.07426027397264,P058,2021,235,2021-08-23,235,8,3.07426027397264,3.07426027397264,训练集
18.4277587890625,1000.9,0.0800037460127271,1621.8583984375,0.246057,0.342251,0.463378460340835,-124.07537,40.87631,-1.17373972602735,P058,2021,236,2021-08-24,236,8,-1.17373972602735,-1.17373972602735,训练集
17.424462890625,1004.155625,0.0861158771786477,1619.79211425781,0.246003,0.340135,0.469441446314418,-124.07537,40.87631,4.43526027397263,P058,2021,237,2021-08-25,237,8,4.43526027397263,4.43526027397263,训练集
17.3132263183594,1007.4965625,0.0898737936327182,1617.90338134766,0.246065,0.338287,0.475353954920486,-124.07537,40.87631,2.97926027397267,P058,2021,238,2021-08-26,238,8,2.97926027397267,2.97926027397267,训练集
18.8234191894531,1007.499140625,0.0911192642524056,1615.93920898437,0.246085,0.336455,0.481113019971569,-124.07537,40.87631,3.65726027397267,P058,2021,239,2021-08-27,239,8,3.65726027397267,3.65726027397267,训练集
19.5549560546875,1001.5840625,0.0902393748813404,1613.17645263672,0.246088,0.334739,0.486715721597076,-124.07537,40.87631,8.51826027397266,P058,2021,240,2021-08-28,240,8,8.51826027397266,8.51826027397266,训练集
21.903955078125,998.84046875,0.0878444901763737,1609.95465087891,0.246029,0.33321,0.492159188757237,-124.07537,40.87631,2.26926027397263,P058,2021,241,2021-08-29,241,8,2.26926027397263,2.26926027397263,训练集
18.9345031738281,1001.564375,0.0846518297832448,1607.56805419922,0.245758,0.331651,0.49744060174995,-124.07537,40.87631,4.00826027397267,P058,2021,242,2021-08-30,242,8,4.00826027397267,4.00826027397267,训练集
18.255029296875,1001.2771875,0.081456867332237,1605.36437988281,0.245071,0.329827,0.502557194707624,-124.07537,40.87631,5.34126027397264,P058,2021,243,2021-08-31,243,8,5.34126027397264,5.34126027397264,训练集
17.7238403320313,998.831953125,0.0790038795110728,1602.71148681641,0.244355,0.327833,0.507506258081094,-124.07537,40.87631,8.16026027397265,P058,2021,244,2021-09-01,244,9,8.16026027397265,8.16026027397265,训练集
17.3543334960938,1000.1184375,0.0777476752590636,1599.66461181641,0.243937,0.325955,0.51228514110768,-124.07537,40.87631,4.75626027397266,P058,2021,245,2021-09-02,245,9,4.75626027397266,4.75626027397266,训练集
17.6177001953125,1003.8159375,0.0778228394825082,1596.93890380859,0.243869,0.324198,0.516891254260459,-124.07537,40.87631,7.99126027397267,P058,2021,246,2021-09-03,246,9,7.99126027397267,7.99126027397267,训练集
18.330224609375,1004.4384375,0.078956039425871,1594.04925537109,0.243819,0.322736,0.521322071675829,-124.07537,40.87631,5.42026027397264,P058,2021,247,2021-09-04,247,9,5.42026027397264,5.42026027397264,训练集
18.665673828125,1005.432421875,0.080601963103304,1591.22698974609,0.243255,0.321176,0.525575133556409,-124.07537,40.87631,0.957260273972622,P058,2021,248,2021-09-05,248,9,0.957260273972622,0.957260273972622,训练集
19.3420654296875,1005.66296875,0.0821105648139191,1588.45184326172,0.242275,0.319272,0.529648048546389,-124.07537,40.87631,4.61126027397262,P058,2021,249,2021-09-06,249,9,4.61126027397262,4.61126027397262,训练集
21.04140625,1003.98125,0.0829319103474921,1585.37243652344,0.241155,0.317274,0.53353849607639,-124.07537,40.87631,4.80626027397267,P058,2021,250,2021-09-07,250,9,4.80626027397267,4.80626027397267,训练集
19.9997802734375,1006.521171875,0.0825111063155398,1582.66314697266,0.240222,0.315404,0.537244228674957,-124.07537,40.87631,9.03426027397262,P058,2021,251,2021-09-08,251,9,9.03426027397262,9.03426027397262,训练集
18.195458984375,1004.55453125,0.0810516281333781,1580.17578125,0.239564,0.313688,0.540763074243798,-124.07537,40.87631,17.7652602739727,P058,2021,252,2021-09-09,252,9,17.7652602739727,17.7652602739727,训练集
17.4230590820313,1002.950234375,0.078660471321373,1578.62683105469,0.239124,0.311997,0.544092938293911,-124.07537,40.87631,0.719260273972623,P058,2021,253,2021-09-10,253,9,0.719260273972623,0.719260273972623,训练集
17.1609741210938,1007.264921875,0.0759325125568934,1576.89019775391,0.238955,0.310438,0.547231806139783,-124.07537,40.87631,2.35726027397266,P058,2021,254,2021-09-11,254,9,2.35726027397266,2.35726027397266,训练集
17.7816711425781,1008.2609375,0.0732688584380378,1574.72546386719,0.239055,0.309213,0.550177745048847,-124.07537,40.87631,4.87726027397264,P058,2021,255,2021-09-12,255,9,4.87726027397264,4.87726027397264,训练集
17.9521118164063,1007.71359375,0.0710669357176456,1572.53240966797,0.238923,0.308178,0.552928906343431,-124.07537,40.87631,2.13126027397266,P058,2021,256,2021-09-13,256,9,2.13126027397266,2.13126027397266,训练集
17.9687133789063,1004.5484375,0.0697522233317851,1570.02655029297,0.238099,0.306836,0.555483527452478,-124.07537,40.87631,7.53926027397262,P058,2021,257,2021-09-14,257,9,7.53926027397262,7.53926027397262,训练集
19.9094482421875,1003.0996875,0.0693164153192511,1567.04278564453,0.236813,0.30546,0.557839933910336,-124.07537,40.87631,6.90126027397264,P058,2021,258,2021-09-15,258,9,6.90126027397264,6.90126027397264,训练集
17.7534423828125,1002.8521875,0.0696051637023773,1564.59954833984,0.235275,0.304146,0.559996541299978,-124.07537,40.87631,3.58226027397262,P058,2021,259,2021-09-16,259,9,3.58226027397262,3.58226027397262,训练集
17.357568359375,1000.8628125,0.0706547500194816,1562.18896484375,0.234117,0.302458,0.561951857138043,-124.07537,40.87631,7.60026027397265,P058,2021,260,2021-09-17,260,9,7.60026027397265,7.60026027397265,训练集
17.5584350585938,1003.818828125,0.0722226503331492,1566.46905517578,0.2332,0.300677,0.563704482699168,-124.07537,40.87631,7.52926027397262,P058,2021,261,2021-09-18,261,9,7.52926027397262,7.52926027397262,训练集
15.1156555175781,1003.62703125,0.0741840092422147,1584.22802734375,0.231963,0.298945,0.565253114777095,-124.07537,40.87631,4.85226027397266,P058,2021,262,2021-09-19,262,9,4.85226027397266,4.85226027397266,训练集
15.9504333496094,1011.3109375,0.0764286267373833,1585.68487548828,0.23096,0.297069,0.566596547380133,-124.07537,40.87631,4.46626027397264,P058,2021,263,2021-09-20,263,9,4.46626027397264,4.46626027397264,训练集
19.4339233398438,1005.55515625,0.0786893124656632,1582.79888916016,0.230478,0.29519,0.567733673358585,-124.07537,40.87631,4.43326027397262,P058,2021,264,2021-09-21,264,9,4.43326027397262,4.43326027397262,训练集
21.9375244140625,1007.71921875,0.0810472747350771,1579.27978515625,0.23023,0.293451,0.568663485961842,-124.07537,40.87631,7.27826027397265,P058,2021,265,2021-09-22,265,9,7.27826027397265,7.27826027397265,训练集
18.2952514648438,1010.604296875,0.0835579141453514,1577.15698242187,0.229754,0.291944,0.569385080322888,-124.07537,40.87631,3.66226027397266,P058,2021,266,2021-09-23,266,9,3.66226027397266,3.66226027397266,训练集
22.0376831054688,1002.813203125,0.086139889162148,1574.24371337891,0.229067,0.290726,0.569897654868048,-124.07537,40.87631,9.88726027397263,P058,2021,267,2021-09-24,267,9,9.88726027397263,9.88726027397263,训练集
21.8678833007813,1001.44265625,0.0886961026462393,1571.52880859375,0.228141,0.289691,0.570200512649875,-124.07537,40.87631,5.82226027397263,P058,2021,268,2021-09-25,268,9,5.82226027397263,5.82226027397263,训练集
16.4760375976563,1003.69515625,0.0907239650770724,1570.03186035156,0.226707,0.288532,0.570293062601145,-124.07537,40.87631,6.15526027397266,P058,2021,269,2021-09-26,269,9,6.15526027397266,6.15526027397266,训练集
17.2986694335938,1005.357890625,0.0921039404923899,1571.29840087891,0.224993,0.286892,0.570174820708032,-124.07537,40.87631,5.00926027397264,P058,2021,270,2021-09-27,270,9,5.00926027397264,5.00926027397264,训练集
13.5787902832031,1006.188046875,0.0926669227757292,1582.23828125,0.22325,0.285094,0.569845411100578,-124.07537,40.87631,1.71026027397266,P058,2021,271,2021-09-28,271,9,1.71026027397266,1.71026027397266,训练集
15.2487426757813,1009.71296875,0.0924456544362898,1581.11895751953,0.221732,0.283225,0.569304567058688,-124.07537,40.87631,4.48926027397266,P058,2021,272,2021-09-29,272,9,4.48926027397266,4.48926027397266,训练集
16.0852294921875,1009.16078125,0.0912180296184754,1579.51800537109,0.220685,0.281364,0.568552131931961,-124.07537,40.87631,3.23826027397263,P058,2021,273,2021-09-30,273,9,3.23826027397263,3.23826027397263,训练集
16.7259460449219,1008.17390625,0.0888918519380847,1578.19555664062,0.219967,0.279809,0.567588059971739,-124.07537,40.87631,8.74026027397264,P058,2021,274,2021-10-01,274,10,8.74026027397264,8.74026027397264,训练集
16.8928161621094,1006.877890625,0.0855371445893042,1576.81353759766,0.219234,0.27846,0.566412417073886,-124.07537,40.87631,6.69126027397266,P058,2021,275,2021-10-02,275,10,6.69126027397266,6.69126027397266,训练集
17.3232666015625,1006.977421875,0.0812512009214459,1575.30346679687,0.218068,0.277405,0.565025381430852,-124.07537,40.87631,-2.66173972602735,P058,2021,276,2021-10-03,276,10,-2.66173972602735,-2.66173972602735,训练集
18.0007873535156,1003.98109375,0.0764438209733111,1573.60131835938,0.216513,0.276362,0.563427244091724,-124.07537,40.87631,7.01226027397263,P058,2021,277,2021-10-04,277,10,7.01226027397263,7.01226027397263,训练集
17.2698913574219,1002.10890625,0.0715330097531904,1572.24395751953,0.214852,0.275303,0.56161840942902,-124.07537,40.87631,15.6712602739726,P058,2021,278,2021-10-05,278,10,15.6712602739726,15.6712602739726,训练集
13.6818786621094,1005.59203125,0.0667494513452311,1571.63793945312,0.212875,0.274054,0.55959939551113,-124.07537,40.87631,5.76226027397263,P058,2021,279,2021-10-06,279,10,5.76226027397263,5.76226027397263,训练集
13.5559936523438,1006.550625,0.062182034409034,1570.36242675781,0.21074,0.27228,0.557370834379349,-124.07537,40.87631,2.45126027397265,P058,2021,280,2021-10-07,280,10,2.45126027397265,2.45126027397265,训练集
13.4738403320313,1005.13265625,0.0578026096787324,1569.40747070312,0.208782,0.27039,0.554933472228611,-124.07537,40.87631,1.25626027397266,P058,2021,281,2021-10-08,281,10,1.25626027397266,1.25626027397266,训练集
13.4773803710938,1008.052109375,0.0535307936539378,1569.39135742187,0.207046,0.268639,0.552288169491105,-124.07537,40.87631,2.92226027397265,P058,2021,282,2021-10-09,282,10,2.92226027397265,2.92226027397265,训练集
14.7532592773438,1013.2896875,0.049643808335894,1568.23162841797,0.205597,0.267116,0.549435900822056,-124.07537,40.87631,2.00026027397263,P058,2021,283,2021-10-10,283,10,2.00026027397263,2.00026027397263,训练集
12.9819274902344,1012.56078125,0.0465704189543509,1567.01599121094,0.204294,0.26598,0.54637775498709,-124.07537,40.87631,9.72926027397267,P058,2021,284,2021-10-11,284,10,9.72926027397267,9.72926027397267,训练集
11.9328857421875,1010.27828125,0.0450472793046985,1565.84283447266,0.202912,0.26538,0.543114934650675,-124.07537,40.87631,8.96926027397262,P058,2021,285,2021-10-12,285,10,8.96926027397262,8.96926027397262,训练集
12.4933410644531,1009.405546875,0.0458551993304891,1565.48406982422,0.201338,0.26504,0.539648756065281,-124.07537,40.87631,11.7182602739726,P058,2021,286,2021-10-13,286,10,11.7182602739726,11.7182602739726,训练集
12.1473327636719,1009.5859375,0.0494060583300726,1564.77593994141,0.199459,0.26452,0.535980648660965,-124.07537,40.87631,10.4282602739726,P058,2021,287,2021-10-14,287,10,10.4282602739726,10.4282602739726,训练集
13.9727111816406,1012.004140625,0.0558847656164304,1563.60418701172,0.197127,0.264003,0.532112154535253,-124.07537,40.87631,8.13326027397267,P058,2021,288,2021-10-15,288,10,8.13326027397267,8.13326027397267,训练集
13.9551025390625,1010.793359375,0.0648108851377004,1562.45941162109,0.194659,0.263364,0.528044927843245,-124.07537,40.87631,8.79426027397267,P058,2021,289,2021-10-16,289,10,8.79426027397267,8.79426027397267,训练集
16.2660766601563,1002.8115625,0.0752004829446743,1563.10388183594,0.192491,0.262721,0.523780734088039,-124.07537,40.87631,5.99526027397263,P058,2021,290,2021-10-17,290,10,5.99526027397263,5.99526027397263,训练集
9.08614501953127,999.77875,0.0859934887572642,1579.70739746094,0.190371,0.262041,0.519321449311633,-124.07537,40.87631,17.1812602739727,P058,2021,291,2021-10-18,291,10,17.1812602739727,17.1812602739727,训练集
12.5513244628906,1004.84640625,0.0961122902618245,1580.25903320313,0.188461,0.261131,0.514669059186618,-124.07537,40.87631,12.6082602739726,P058,2021,292,2021-10-19,292,10,12.6082602739726,12.6082602739726,训练集
15.691796875,993.7365625,0.104369334593403,1592.82446289063,0.187006,0.260359,0.509825658009059,-124.07537,40.87631,14.8302602739727,P058,2021,293,2021-10-20,293,10,14.8302602739727,14.8302602739727,训练集
15.1138549804688,1003.8703125,0.110600926306565,1600.79364013672,0.185922,0.259649,0.504793447593087,-124.07537,40.87631,-0.264739726027358,P058,2021,294,2021-10-21,294,10,-0.264739726027358,-0.264739726027358,训练集
15.3555541992188,1000.34390625,0.114656343164943,1642.04235839844,0.185066,0.258909,0.499574736067849,-124.07537,40.87631,-2.28373972602736,P058,2021,295,2021-10-22,295,10,-2.28373972602736,-2.28373972602736,训练集
13.2202697753906,1003.59921875,0.117048370828582,1663.54028320313,0.183886,0.258044,0.494171936577546,-124.07537,40.87631,10.4022602739727,P058,2021,296,2021-10-23,296,10,10.4022602739727,10.4022602739727,训练集
13.3484436035156,995.7765625,0.118560184641698,1696.27307128906,0.182249,0.256849,0.48858756588543,-124.07537,40.87631,7.32226027397263,P058,2021,297,2021-10-24,297,10,7.32226027397263,7.32226027397263,训练集
11.6985107421875,986.17140625,0.119647738686298,1736.62640380859,0.18078,0.255764,0.482824242882735,-124.07537,40.87631,2.55926027397265,P058,2021,298,2021-10-25,298,10,2.55926027397265,2.55926027397265,训练集
12.0185180664063,1000.53953125,0.120612099423874,1756.8515625,0.179364,0.255126,0.476884687003618,-124.07537,40.87631,12.3002602739726,P058,2021,299,2021-10-26,299,10,12.3002602739726,12.3002602739726,训练集
13.103662109375,1008.579921875,0.121634331966079,1775.94476318359,0.177399,0.254641,0.470771716547303,-124.07537,40.87631,8.98126027397262,P058,2021,300,2021-10-27,300,10,8.98126027397262,8.98126027397262,训练集
15.7817626953125,1015.655703125,0.122805184198262,1786.11309814453,0.175039,0.254167,0.464488246908736,-124.07537,40.87631,5.30726027397264,P058,2021,301,2021-10-28,301,10,5.30726027397264,5.30726027397264,训练集
16.6116271972656,1009.52296875,0.124108371567868,1791.35424804687,0.172954,0.253709,0.458037288719157,-124.07537,40.87631,7.31826027397267,P058,2021,302,2021-10-29,302,10,7.31826027397267,7.31826027397267,训练集
15.3412109375,1002.89453125,0.125415128269197,1797.78515624999,0.171131,0.253412,0.451421945898114,-124.07537,40.87631,6.09026027397266,P058,2021,303,2021-10-30,303,10,6.09026027397266,6.09026027397266,训练集
14.4087768554688,1001.3353125,0.126793826002908,1803.47442626953,0.169169,0.253045,0.444645413618518,-124.07537,40.87631,10.1212602739727,P058,2021,304,2021-10-31,304,10,10.1212602739727,10.1212602739727,训练集
15.8437133789063,1000.7678125,0.128023889156669,1811.52758789063,0.167193,0.252554,0.4377109761865,-124.07537,40.87631,11.0582602739726,P058,2021,305,2021-11-01,305,11,11.0582602739726,11.0582602739726,训练集
14.0842529296875,1004.288125,0.129170338486032,1826.78857421874,0.165533,0.251961,0.43062200483786,-124.07537,40.87631,6.13526027397262,P058,2021,306,2021-11-02,306,11,6.13526027397262,6.13526027397262,训练集
16.3940063476563,1009.90953125,0.129617304150289,1826.71636962891,0.164372,0.251171,0.423381955453069,-124.07537,40.87631,0.375260273972629,P058,2021,307,2021-11-03,307,11,0.375260273972629,0.375260273972629,训练集
18.743310546875,1001.060625,0.129020407703697,1845.50555419922,0.163241,0.25043,0.415994366192817,-124.07537,40.87631,10.4102602739726,P058,2021,308,2021-11-04,308,11,10.4102602739726,10.4102602739726,训练集
12.96669921875,1010.0865625,0.127022452704733,1857.60626220703,0.161409,0.249802,0.408462855056264,-124.07537,40.87631,3.02726027397267,P058,2021,309,2021-11-05,309,11,3.02726027397267,3.02726027397267,训练集
11.256005859375,1005.82171875,0.123363754048285,1875.55346679687,0.158942,0.249266,0.400791117364172,-124.07537,40.87631,-1.35173972602735,P058,2021,310,2021-11-06,310,11,-1.35173972602735,-1.35173972602735,训练集
11.0989318847656,1010.6028125,0.11837797189723,1884.54504394531,0.156495,0.248706,0.392982923169258,-124.07537,40.87631,0.740260273972638,P058,2021,311,2021-11-07,311,11,0.740260273972638,0.740260273972638,训练集
11.9124389648438,1011.68109375,0.112277276922767,1886.12689208984,0.154401,0.248074,0.385042114596134,-124.07537,40.87631,-0.470739726027375,P058,2021,312,2021-11-08,312,11,-0.470739726027375,-0.470739726027375,训练集
11.8305297851563,997.878515625,0.1058452541992,1903.75396728515,0.152524,0.247554,0.376972603113348,-124.07537,40.87631,0.0382602739726394,P058,2021,313,2021-11-09,313,11,0.0382602739726394,0.0382602739726394,训练集
11.6665283203125,1011.8728125,0.0998035604472464,1916.76940917968,0.150838,0.247128,0.368778366740059,-124.07537,40.87631,5.47026027397266,P058,2021,314,2021-11-10,314,11,5.47026027397266,5.47026027397266,训练集
13.4719482421875,1015.1615625,0.0947150263233971,1919.78979492187,0.149527,0.246789,0.360463447190018,-124.07537,40.87631,2.72226027397266,P058,2021,315,2021-11-11,315,11,2.72226027397266,2.72226027397266,训练集
14.7250610351563,1014.236484375,0.0903361717336972,1919.95520019531,0.148494,0.2466,0.352031946955564,-124.07537,40.87631,4.42226027397265,P058,2021,316,2021-11-12,316,11,4.42226027397265,4.42226027397265,训练集
13.7392822265625,1015.2196875,0.0867295243441799,1918.92547607422,0.14769,0.24649,0.34348802633445,-124.07537,40.87631,-1.82673972602737,P058,2021,317,2021-11-13,317,11,-1.82673972602737,-1.82673972602737,训练集
14.7456909179688,1012.586953125,0.083586656407721,1916.77996826172,0.146968,0.246422,0.334835900402357,-124.07537,40.87631,-1.33373972602737,P058,2021,318,2021-11-14,318,11,-1.33373972602737,-1.33373972602737,训练集
14.50869140625,1010.74640625,0.080972284964499,1914.28833007812,0.145689,0.246302,0.32607983593404,-124.07537,40.87631,-1.30373972602734,P058,2021,319,2021-11-15,319,11,-1.30373972602734,-1.30373972602734,训练集
13.2124267578125,1009.21234375,0.0785374443633471,1917.13067626953,0.14358,0.245965,0.317224148276124,-124.07537,40.87631,8.31426027397265,P058,2021,320,2021-11-16,320,11,8.31426027397265,8.31426027397265,训练集
12.0703369140625,1010.114921875,0.0765495105674567,1914.02886962891,0.141479,0.245399,0.308273198174604,-124.07537,40.87631,-0.293739726027354,P058,2021,321,2021-11-17,321,11,-0.293739726027354,-0.293739726027354,训练集
13.5110412597656,1005.45703125,0.0749400574048448,1910.39343261719,0.13979,0.24513,0.29923138856018,-124.07537,40.87631,-6.22073972602738,P058,2021,322,2021-11-18,322,11,-6.22073972602738,-6.22073972602738,训练集
12.1965576171875,1004.27234375,0.0738741484310621,1911.91442871093,0.137809,0.245216,0.290103161294623,-124.07537,40.87631,6.44926027397264,P058,2021,323,2021-11-19,323,11,6.44926027397264,6.44926027397264,训练集
11.5557189941406,1011.78140625,0.0737456657172179,1910.60388183593,0.135519,0.245352,0.280892993881385,-124.07537,40.87631,-5.73473972602733,P058,2021,324,2021-11-20,324,11,-5.73473972602733,-5.73473972602733,训练集
13.7099243164063,1013.84421875,0.0743459742249464,1906.78106689453,0.133471,0.24595,0.271605396143748,-124.07537,40.87631,0.95326027397266,P058,2021,325,2021-11-21,325,11,0.95326027397266,0.95326027397266,训练集
14.730126953125,1011.851328125,0.0753821517002997,1902.89184570313,0.131607,0.246831,0.262244906873843,-124.07537,40.87631,1.41326027397264,P058,2021,326,2021-11-22,326,11,1.41326027397264,1.41326027397264,训练集
13.0978637695313,1008.4021875,0.0766070062332314,1899.93798828124,0.129661,0.247234,0.252816090455895,-124.07537,40.87631,3.83626027397264,P058,2021,327,2021-11-23,327,11,3.83626027397264,3.83626027397264,训练集
10.7039428710938,1012.161953125,0.0781349134718467,1897.78607177735,0.12789,0.247277,0.243323533467097,-124.07537,40.87631,-6.74373972602734,P058,2021,328,2021-11-24,328,11,-6.74373972602734,-6.74373972602734,训练集
11.9330993652344,1014.2178125,0.0797244498892315,1894.09729003906,0.126598,0.247719,0.233771841259566,-124.07537,40.87631,-6.26673972602737,P058,2021,329,2021-11-25,329,11,-6.26673972602737,-6.26673972602737,训练集
12.454736328125,1016.640703125,0.0817437567634064,1890.70971679687,0.125316,0.248393,0.224165634526825,-124.07537,40.87631,-0.730739726027366,P058,2021,330,2021-11-26,330,11,-0.730739726027366,-0.730739726027366,训练集
12.163720703125,1013.127890625,0.0844635687824249,1887.31701660156,0.123921,0.249174,0.21450954585831,-124.07537,40.87631,-1.96373972602737,P058,2021,331,2021-11-27,331,11,-1.96373972602737,-1.96373972602737,训练集
13.5585571289063,1010.74828125,0.0878238261509339,1884.31726074219,0.122488,0.250104,0.204808216285417,-124.07537,40.87631,-2.19173972602738,P058,2021,332,2021-11-28,332,11,-2.19173972602738,-2.19173972602738,训练集
12.5078674316406,1013.77296875,0.0917332167860431,1881.46923828125,0.120964,0.250811,0.195066291822611,-124.07537,40.87631,-1.92573972602736,P058,2021,333,2021-11-29,333,11,-1.92573972602736,-1.92573972602736,训练集
12.067041015625,1012.608359375,0.0958490856526279,1878.20251464843,0.119459,0.251428,0.185288420007123,-124.07537,40.87631,3.84526027397266,P058,2021,334,2021-11-30,334,11,3.84526027397266,3.84526027397266,训练集
13.0137573242188,1012.06609375,0.0994882681961415,1873.64166259766,0.117919,0.252163,0.175479246440817,-124.07537,40.87631,-5.11573972602736,P058,2021,335,2021-12-01,335,12,-5.11573972602736,-5.11573972602736,训练集
14.673486328125,1008.84390625,0.101976464212304,1868.39123535156,0.116606,0.253102,0.165643411337732,-124.07537,40.87631,2.56626027397266,P058,2021,336,2021-12-02,336,12,2.56626027397266,2.56626027397266,训练集
12.7498413085938,1009.483515625,0.102793787522268,1863.8628540039,0.115202,0.254063,0.155785546080899,-124.07537,40.87631,1.77826027397265,P058,2021,337,2021-12-03,337,12,1.77826027397265,1.77826027397265,训练集
13.4134460449219,1007.35125,0.101353647436131,1859.63818359375,0.113585,0.254444,0.14591026979194,-124.07537,40.87631,-2.41973972602733,P058,2021,338,2021-12-04,338,12,-2.41973972602733,-2.41973972602733,训练集
11.09609375,1014.8,0.0977449508048703,1855.58508300781,0.112207,0.25461,0.136022185917017,-124.07537,40.87631,0.00626027397265716,P058,2021,339,2021-12-05,339,12,0.00626027397265716,0.00626027397265716,训练集
11.0060668945313,1015.95,0.0923383748909037,1851.85223388672,0.110897,0.255094,0.126125878832635,-124.07537,40.87631,-5.30273972602737,P058,2021,340,2021-12-06,340,12,-5.30273972602737,-5.30273972602737,训练集
10.1199584960938,1006.990390625,0.0858840864354293,1856.61181640624,0.10912,0.255676,0.116225910474829,-124.07537,40.87631,5.98026027397265,P058,2021,341,2021-12-07,341,12,5.98026027397265,5.98026027397265,训练集
12.5046936035156,1005.4290625,0.0794796906912678,1854.38647460937,0.106648,0.256285,0.106326816995213,-124.07537,40.87631,2.23726027397265,P058,2021,342,2021-12-08,342,12,2.23726027397265,2.23726027397265,训练集
9.58928833007815,1006.1140625,0.0742442384903116,1851.13580322265,0.103993,0.256746,0.0964331054473541,-124.07537,40.87631,2.33626027397264,P058,2021,343,2021-12-09,343,12,2.33626027397264,2.33626027397264,训练集
8.10195312500002,1009.56546875,0.0711108802692176,1847.16021728515,0.101356,0.257078,0.0865492505069139,-124.07537,40.87631,-5.74873972602734,P058,2021,344,2021-12-10,344,12,-5.74873972602734,-5.74873972602734,训练集
8.83126220703127,1012.778203125,0.0703672997059852,1844.84600830078,0.098402,0.257336,0.0766796912289521,-124.07537,40.87631,0.168260273972635,P058,2021,345,2021-12-11,345,12,0.168260273972635,0.168260273972635,训练集
6.78383789062502,1003.1609375,0.0720570281468195,1871.28326416016,0.095293,0.257383,0.0668288278457615,-124.07537,40.87631,2.73726027397265,P058,2021,346,2021-12-12,346,12,2.73726027397265,2.73726027397265,训练集
8.17165527343752,997.360546875,0.0757553164693858,1897.96868896485,0.09259,0.257482,0.0570010186085573,-124.07537,40.87631,9.23026027397265,P058,2021,347,2021-12-13,347,12,9.23026027397265,9.23026027397265,训练集
5.57821044921877,991.3940625,0.081103267751033,1930.79498291016,0.090264,0.25809,0.0472005766762976,-124.07537,40.87631,4.99826027397262,P058,2021,348,2021-12-14,348,12,4.99826027397262,4.99826027397262,训练集
6.6940856933594,1002.38703125,0.0874068096879122,1944.58093261719,0.087842,0.258948,0.0374317670548606,-124.07537,40.87631,-2.11973972602738,P058,2021,349,2021-12-15,349,12,-2.11973972602738,-2.11973972602738,训练集
7.30971679687502,998.79140625,0.0943126459150408,1983.30108642578,0.085314,0.259759,0.0276988035897654,-124.07537,40.87631,-7.14973972602735,P058,2021,350,2021-12-16,350,12,-7.14973972602735,-7.14973972602735,训练集
9.00563964843752,1010.107265625,0.101348622937256,1995.26373291016,0.082639,0.260672,0.0180058460155394,-124.07537,40.87631,-6.53273972602733,P058,2021,351,2021-12-17,351,12,-6.53273972602733,-6.53273972602733,训练集
8.50545654296877,1014.07046875,0.108613342531621,1999.73657226563,0.080285,0.261281,0.0083569970648088,-124.07537,40.87631,-7.44873972602738,P058,2021,352,2021-12-18,352,12,-7.44873972602738,-7.44873972602738,训练集
9.47747192382815,1009.444765625,0.116256087064039,2001.74304199218,0.078738,0.261751,-0.0012437003599105,-124.07537,40.87631,7.61626027397267,P058,2021,353,2021-12-19,353,12,7.61626027397267,7.61626027397267,训练集
